id,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr,attr9,Class
8e677e0b-72f4-4b75-b06e-44d3003cb3e2,54,0,85,0,54,0,31,31,0,0
5bf13466-1c10-4147-b79d-e84f6ebaaf8a,87,0,89,0,8,0,2,81,80,1
5f740671-5341-4e75-8b63-8b6d04d70858,51,1,84,0,52,3,33,32,0,0
ae595a31-10b1-40f3-bc65-c7b2b6f8d931,50,-1,101,-1,50,0,51,52,0,0
949090d8-eb9c-4a32-a617-734db28a7c8a,49,0,88,4,50,20,39,39,0,0
e2de479f-aa56-4969-9e1f-d99871329c16,52,3,80,6,52,0,28,28,0,0
cf7f7a09-693f-4cc1-9cef-490c02b8fd74,37,0,94,0,10,-3,57,84,26,0
f9d36fee-2902-4c87-b474-2a5bf3da309b,45,-5,107,0,44,-24,62,63,2,0
18c87393-1438-45be-8d6a-864ca58dbb68,48,0,79,2,46,0,31,32,2,0
5482f9ba-edc9-4e08-8d24-6a0154d0d37d,37,0,95,-1,26,0,58,70,12,0
069f30c3-7e52-42f8-afca-ad538d147fb7,38,0,77,0,38,7,39,38,0,0
e1ec09df-e2b9-4da1-b85b-bb3e59e0bf74,37,0,78,0,10,-28,41,68,26,0
fe0f62c2-cc7e-4935-81e6-35d8436c5c7f,53,4,81,0,54,4,28,27,0,0
b6336bfa-7605-4812-b1e0-f8915cab31be,50,-2,79,0,50,0,28,30,2,0
142e1a07-5ff0-4c50-870f-9009dc23a471,50,-5,101,0,50,0,52,52,0,0
1c9f7b24-5280-4875-a5a9-847e67de3384,45,4,86,0,44,-7,41,42,2,0
28ae504b-a8b7-4ec5-96f7-d461e24071fd,80,0,84,-2,-36,0,4,120,116,1
e27b94f7-108a-4ed1-a5b4-fe8241e9b071,82,0,86,-1,-10,15,3,96,92,1
a626b3fd-b5e4-48f1-b54d-7d76a5e947a2,37,0,86,1,36,0,50,50,0,0
0c810763-1313-4c54-a185-5958ec858750,49,-1,78,0,50,10,29,29,0,0
e6202752-1c47-4345-bfe6-c2f9158254f5,37,0,83,0,34,-20,46,49,2,0
9df92624-4979-4015-aaff-8fdb8ff9c968,81,0,84,0,-20,-13,4,105,102,1
1b177d85-34b6-4d7f-8a6e-0c7dcd59c8ff,45,-1,87,-6,44,0,42,43,2,0
7758eb0d-1d86-46b3-a318-8373e0aa18a0,45,1,84,-4,44,0,40,41,0,0
7d02ce6a-4911-4add-8962-202a299f6a05,51,0,84,0,50,-7,33,35,2,0
c5279400-373e-450d-ad7a-b3b850ff0ec3,37,0,74,0,30,-19,37,43,6,0
b090d765-e9da-41d8-bf41-67c936949811,44,0,82,-1,44,21,38,38,0,0
53274fb2-4d15-4bf9-8db5-42614bbad148,37,-2,81,-6,36,-11,44,44,0,0
473c5d5a-7667-4841-abb3-added050c61c,37,0,79,0,0,0,42,79,36,0
35213896-5f27-40db-a2b4-3eb76a83052b,37,0,91,0,18,2,53,73,20,0
fcdaf8dc-4edb-4f6e-850c-b0970cedd22e,58,0,86,-1,56,-2,28,30,2,0
0e48573d-cfd1-40af-9902-4311d3a5b134,37,0,76,-1,20,-2,40,55,16,0
113d4eef-bbfc-4f87-ab5f-69f03c6d1e84,37,0,81,1,28,-26,44,52,8,0
de3e0916-04b9-44ac-b8b8-9ef5c4c0a491,39,0,78,0,38,-1,39,39,0,0
3128b84d-5075-45ec-a520-57cf167a753c,45,0,82,-59,44,0,37,38,0,0
780ca3b0-d699-4070-a2da-526f29be3b5a,41,0,81,0,42,1,40,40,0,0
94736221-29e2-4c6a-8248-16423d413684,57,0,81,-3,56,0,24,24,0,0
d5bb36f0-0965-41b1-b3dc-0e159d15d7fb,37,0,77,0,34,0,40,43,2,0
e01273ba-55ed-4ee8-8300-d0f672471bff,46,-1,108,-7,46,0,62,61,0,0
c81897a9-1c90-4698-b8d6-688ddff1a12e,46,0,81,0,46,15,35,34,0,0
5d2c0353-297f-43d7-88f4-a054f00a4700,41,0,76,-6,42,9,34,34,0,0
611063be-549e-476d-a255-9e8236bd4fe0,37,-1,80,-1,20,18,43,59,16,0
23a8c4af-9707-4e7a-af94-ec0f25aeccfa,41,-1,89,0,38,-11,48,50,2,0
c7671190-dd61-4783-8bcf-57ebe5177f74,41,0,83,5,38,-6,42,44,2,0
9fbf37fc-2958-4740-aa6b-7ee6993562be,41,4,79,0,38,-22,38,41,2,0
0b019511-3c2a-412e-9424-b176bcf709a7,41,0,88,0,38,-6,48,50,2,0
98c78389-42c0-4dae-b002-ee71ab9a557f,45,0,83,0,44,-4,38,39,2,0
591e536b-4d69-44d6-86ee-19cde8298ddf,46,1,83,0,46,6,37,36,0,0
f0df0677-68e5-4893-9d51-735d04b38d8c,47,0,108,3,46,0,61,62,0,0
a421488e-54d4-4bbe-b1ff-541321efa9f0,45,-1,83,0,44,17,38,39,0,0
4dafdd40-7674-4a21-9b7d-3be478d9dae9,56,1,82,0,56,11,26,25,0,0
dff0db5e-a13c-4a94-9ce6-1bec47b12db3,83,0,87,0,-40,8,4,128,124,1
5bfd9cba-8085-44e5-8bf2-7cdb49df9b77,44,1,77,0,44,5,34,34,0,0
8c0daea2-894e-4b19-a1e8-a847f0f30f53,47,0,83,5,46,0,36,37,0,0
b00a2903-edaa-49a2-b3f7-e5de80d44908,71,-35,107,0,60,-26,35,47,12,1
0436dbef-5547-4c7c-a18f-482254f297fa,43,0,90,4,42,0,46,48,2,0
d9c70099-411f-40e4-92bd-7ab6efcd2d18,53,-5,80,0,54,10,27,26,0,0
13bf7b62-e84a-4384-bd8c-9f9d4e994aa1,41,3,79,0,38,-26,38,41,2,0
caf4bcc4-f823-48c6-b42e-af3303ecb93b,79,0,83,0,-38,0,4,122,118,1
a531943c-d1c0-4b3f-a641-7cb21d4cfa16,43,4,93,0,42,0,51,52,2,0
fef64e94-d2b3-4d67-b38b-1964414a47d2,37,0,76,343,20,0,40,55,16,0
092d2f3f-3b4b-4120-ba2c-0fb5af00cada,46,1,86,5,46,-1,40,39,0,0
4faeaaae-d539-4d77-9455-5bc8ccb24305,49,-2,81,0,46,-22,33,35,2,0
7244d324-5aa8-4462-8f63-6aada903c979,37,0,104,0,24,9,67,81,14,0
3a917bf5-a49f-43f3-92de-2f772817d880,43,2,86,0,42,0,44,45,2,0
a4dade66-94f9-491f-8994-517e20d7f053,53,0,88,2,54,0,35,34,0,0
b070e22c-b3db-4197-b107-1d672d7e1008,41,0,76,0,42,0,35,35,0,0
9a2168e4-d647-4959-a3a3-c0f5fc6d861e,37,0,83,0,0,6,47,83,36,0
24bd6f10-ba88-4971-a937-329e70b27cc1,44,0,77,0,44,4,34,34,0,0
5f462930-d4f6-471c-b760-f200059f0700,85,3,88,-2,-2,0,3,90,88,1
2bf25e91-2b79-4f16-8130-0a9a950cd6fa,44,0,83,-1,44,0,39,39,0,0
fc50ffb3-14dd-4209-b97b-0816478eb0b7,48,0,81,3,46,0,32,34,2,0
821f5fc4-2832-4226-a743-a50a538d3cc6,37,0,77,4,34,0,40,44,4,0
d492fdf2-07d1-44fa-89d4-3d2be3261c3b,53,-5,82,0,54,3,29,28,0,0
cc121613-d2e3-43c0-8388-78d4bdfdf667,46,0,88,2,46,13,42,41,0,0
5ef9c2de-e64a-43dc-a57f-195f41c42f5c,54,0,81,1,54,0,27,27,0,0
2ce6fc06-e012-421c-802b-057925bb837a,53,0,81,0,52,-20,28,30,2,0
3ec04c37-f8e2-463c-870d-c9e68e482a15,41,0,77,0,38,-9,36,38,2,0
18112bf5-6ac7-4d31-a904-0cff8e0aad4a,37,0,77,0,-20,-30,41,98,58,0
c0bf98e8-df5e-4764-8874-1c8beb908d69,37,-4,75,0,28,8,38,46,8,0
2ea390b5-c042-492a-81bc-809cd7a51cf2,46,1,84,-4,44,-22,39,41,2,0
e83a43c2-ce61-4327-a2a1-848bec650b40,37,0,76,0,24,-27,39,52,14,0
b2ce9b6b-9e5d-43ef-aebf-c56198c343ff,42,5,89,0,42,0,47,48,2,0
46cf6f38-2856-4018-815c-2b0719f0bb5b,50,-3,101,-4,50,0,51,52,0,0
741290f9-33b1-4f14-aea9-d2406f37e79b,55,-4,83,0,54,0,29,29,0,0
30635773-4d1d-4434-b0d1-ed3ade9d2bae,41,0,88,0,42,5,47,46,0,0
4639e84b-fd5c-443e-95cf-6a436edb9ed1,37,-3,104,0,38,0,67,66,0,0
27e6acfd-2fbf-4e58-bd7a-24c201d1c43b,42,0,86,-7,42,0,44,44,0,0
e29cdca2-104c-4824-acc9-ad209d01d7c0,37,0,83,0,8,4,46,75,30,0
5d3de984-6b50-4cca-bb96-acc7fb149bde,38,0,82,0,36,-23,44,46,2,0
2f546686-0e2e-4bfb-b427-670073e36da6,37,0,76,-3,20,-3,39,55,16,0
653a2b86-7604-4f99-8cfa-1f2bf9f58044,41,0,81,3,38,-7,41,43,2,0
0802797e-7451-4217-8f59-b2a826af8b19,46,0,85,-4,46,8,39,39,0,0
b5b402f7-6dcb-44ba-8dc6-f7d8fa754ff6,45,-2,88,0,44,-15,42,44,2,0
dfcb97a0-4dea-4c10-b67c-977437d3158a,41,0,83,0,38,-20,42,44,2,0
3bb366d1-2bd6-4bd6-8838-7fa09f05e761,106,1,108,0,70,0,1,38,36,1
f48b1226-d157-4096-b692-e817ac186fab,46,0,79,5,44,-30,34,35,2,0
29778827-2f01-4542-a02e-e4abea70b823,55,0,84,6,54,-3,29,30,0,0
57382192-ac98-41c8-8e28-76d4aa0403a4,46,0,81,0,46,3,35,35,0,0
27f39503-fad9-4090-a765-e83993403db0,51,-4,86,0,52,15,36,35,0,0
2197544c-0723-4691-b921-1956b74ee8cf,48,5,85,0,46,0,37,39,2,0
4573a102-36f3-4b38-8c33-8ae256fe24a7,40,3,77,0,38,0,37,38,2,0
8ef30456-b8a7-4add-b1ad-3f7574e28543,37,0,83,0,30,-9,46,52,6,0
c0ddba19-d520-4ab1-b9a6-421022810a7a,45,1,83,-6,44,-9,38,39,2,0
3b89aa7a-290f-4de1-8c45-0c33e00e14f5,37,-3,80,0,18,-2,43,62,18,0
44a105ff-9a52-4e77-9c12-aa6b84b38cd5,40,-1,77,3,38,0,38,39,2,0
3d99a546-b697-4493-80d0-ba0ca4b5c289,37,0,81,0,28,0,44,52,8,0
0148479d-18df-4930-88da-407396370b4a,62,0,109,3,60,0,47,49,2,0
274594f6-5f2f-4796-842f-eaa8cd448cb0,41,-2,108,1,42,0,67,67,0,0
eae08685-12c6-42d6-9982-039a65a21473,49,0,86,0,50,16,37,37,0,0
8409efa2-3229-4c11-9c93-01ee7dd92f45,49,0,106,-3,50,6,57,57,0,0
96c917b5-f267-49e0-bb9d-87eb3a9d8d03,43,0,79,-1,42,-13,35,37,2,0
8e63b583-3fbe-407e-ae2b-b20243f2f31c,44,0,76,-1,44,-2,31,32,0,0
eff94b8d-e7fa-40b0-a6de-c5ac0db9215b,106,5,108,3,70,0,1,38,36,1
58ed47b1-a127-4966-a7ec-5dfb771759f6,37,2,79,6,0,0,42,79,38,0
7f587b86-bafa-4d40-a98e-de90fb470e0b,37,0,76,-1,16,6,39,61,22,0
ab95a4c6-6b83-4113-95e4-8cf6c5ff14c5,41,-1,97,0,38,-28,56,59,2,0
2461bd68-fe2f-4c29-94e7-363519d3465c,102,0,102,-2,70,-10,1,33,32,1
770d12ee-576d-460d-a318-e002c8532637,49,2,79,2,50,30,30,30,0,0
63ea8a09-91a2-43c1-94e8-70f4f18e269c,52,0,86,0,54,31,34,32,0,0
bb67ced1-c676-47ae-a8f6-a927e5750070,56,-4,83,0,56,7,27,26,0,0
26e6f292-cd50-415f-978b-88ed89e0e95b,41,-1,82,0,42,7,41,41,0,0
bbe573b9-4c3b-461b-b8f5-69ab70b8717f,37,0,79,0,8,-14,42,71,28,0
a2684343-cf78-479a-b6ab-597ee3bfbf1a,37,0,77,8,28,6,40,49,8,0
cc41af62-bbe7-4bb5-bd1f-43a8f3fd67b9,41,0,89,7,42,27,48,48,0,0
e7f276aa-3c3c-49d4-a644-7bbd7d82e694,80,3,83,-2,-28,0,3,112,108,1
640d725b-3483-4d86-8f86-5ac90cdaadbf,54,1,89,0,54,0,35,35,0,0
99fea269-4288-4524-9df2-0e17eb09db2d,49,0,95,-2,50,2,46,46,0,0
a305641d-a0ac-45dc-8179-1f3daa16e92b,56,-1,96,0,54,2,40,42,2,0
1e12b242-9399-471a-85ba-31967e06165c,78,0,81,-3,-40,0,4,123,120,1
4f2c23b3-aa47-4a12-a0ac-8c58eb32ea3f,41,-4,82,0,42,0,41,41,0,0
805d1219-e79c-4c86-a008-c6e4f202c563,57,3,81,0,56,0,25,24,0,0
1f043067-6689-404d-948a-5596e4bf02b3,39,4,80,-7,38,0,41,41,0,0
0293154d-f582-4d47-9f49-a641e3742122,56,0,86,0,54,-26,30,32,2,0
d6795896-6fc1-4886-90e3-1eaee95a651d,37,0,107,0,28,15,69,78,8,0
87fed966-da92-42d1-8910-4c575805c246,37,0,103,0,30,5,66,72,6,0
db8eab21-e5e8-4855-a308-dbf86816c917,49,-1,89,0,50,19,40,40,0,0
c183c8c4-e141-4659-82fb-6fc65e360e62,55,0,81,0,54,-4,25,26,2,0
a086c093-aeec-4b83-a310-c50c3a8ca1fd,53,-2,78,0,54,0,25,24,0,0
77874767-43c8-4948-bd50-3820d1b463a7,39,0,79,-1,38,-1,41,41,0,0
866120b1-afd8-400a-bae0-6e79d592f7b4,37,0,82,0,-2,31,45,85,40,0
857237e8-a3e5-4f76-bf6d-dde0f53fb47d,41,-1,80,0,38,-15,39,41,2,0
7a817bfe-e25b-435c-b0e4-23fb3d8da95e,37,0,77,0,34,7,40,43,4,0
292c6dab-469c-4139-ab59-dcf5203c5775,54,3,83,0,54,0,28,28,0,0
1a59aeea-e3b7-4fd9-8dd1-73561e0f226a,56,1,86,0,54,-2,30,32,2,0
ffb296fc-c1e1-4ece-97a2-9961115faa07,41,1,86,0,42,5,45,44,0,0
005924a3-4546-49b2-b374-4c4d89199e4e,53,-5,108,0,52,-24,55,56,2,0
ec93eefd-23c5-4952-b4a1-18bed783f00a,37,0,93,0,10,-1,56,83,28,0
b8424de6-ce96-4055-8e56-dcafcdf56b04,37,0,81,-1,20,0,44,61,16,0
ed9fbb24-6645-43d0-a5e7-b788ba59044b,37,0,79,8,24,0,42,56,14,0
ed47ecc1-8490-4de9-a049-ddf8936e14d3,45,0,85,2,46,15,40,39,0,0
6af25286-9817-4515-9850-814b85b3840d,45,-4,77,0,44,0,33,34,0,0
7c54464f-48bd-4bf3-841b-262e8615788b,44,1,87,1,44,3,43,43,0,0
9f1a1b63-eef9-49d5-ae9b-d788addacc29,37,0,79,-1,12,-3,43,66,24,0
171190b7-72ec-43f1-aa70-c31569bd9f9d,52,-1,84,0,52,0,32,32,0,0
e29bd5fe-87ca-447a-86d4-b28a812cf21d,49,3,81,0,50,5,32,32,0,0
fe8030b2-6f06-4dfc-b601-e96ba5ed9e8d,37,0,76,0,30,-22,39,45,6,0
2df1435e-3f48-441c-9929-d303c794e71f,46,-5,88,0,46,0,41,41,0,0
0eead8d4-f86f-40c0-a627-e841b3305e30,38,5,77,0,38,13,39,38,0,0
275aabbc-8cda-42ed-8420-791333a7e328,52,-1,81,0,52,-1,29,30,0,0
651dc681-d539-4a7b-82d6-3d19f4d71fbb,55,-4,79,0,54,0,24,24,0,0
fd759197-afb2-4ac9-a839-a26d72ad8524,56,-2,81,0,56,6,25,24,0,0
57303f48-15cb-476a-92dd-119711ef042f,42,4,85,0,42,0,43,44,2,0
2a1961cb-68db-496b-8498-8b01825bff23,102,0,103,0,70,-7,1,33,32,1
9f20be12-c18b-47e1-9864-f231bfb672f8,41,1,75,0,38,-24,34,36,2,0
a9214548-bcf3-4a22-8ef6-dc8dd5c71dbe,51,0,86,0,52,0,35,35,0,0
373d3e0d-862b-4f90-9526-85c340c0108e,37,0,79,0,28,8,42,50,8,0
5aeac669-0240-4658-86c8-b323e40400c2,55,0,87,4,54,0,32,33,2,0
caddd8f8-ed68-4bed-a07f-e05884a71153,82,-5,86,-2,-4,-17,3,91,88,1
c73023b5-93ef-434c-997d-7a5e28a44ace,42,0,77,7,42,0,35,36,2,0
02bfb260-1648-46fa-a953-2022ab174c11,46,0,77,0,44,-24,32,34,2,0
fddf6555-0a10-48eb-9659-8177990a0123,37,0,81,0,38,27,43,42,0,0
3799e889-ff5c-498e-8074-13d9ecd7e5cb,37,-2,77,0,0,27,40,77,36,0
cbb0c774-429f-49d4-98d7-382add66125b,47,1,83,0,46,0,36,37,0,0
086dced2-ed07-4f4b-b511-dff4179b83e2,43,-2,106,0,42,-10,62,64,2,0
8ee19cbc-4e44-4673-8120-b239c29a6422,37,0,76,-4,18,-2,39,57,18,0
8d024218-6786-43c2-891f-b5e4855b1b63,43,0,87,0,42,-13,44,46,2,0
cbe63a99-332b-4ad1-939d-da87061b45d8,37,-2,83,5,34,0,46,49,4,0
21f272be-10d6-41ab-b4df-c67255ef8dbe,44,0,86,-4,44,4,43,42,0,0
ab2f27ca-80fb-45a7-b691-7238607ef4f9,37,0,103,0,30,1,66,72,6,0
e19245b8-962f-43de-b230-c9f32313ce4d,37,0,83,4,34,0,46,49,4,0
3895fc15-c900-49b5-8e99-2742e1d59680,37,0,75,0,34,-14,38,41,2,0
d1c76ac8-5db8-4c80-88a8-ca0f963a5a62,37,0,76,0,34,9,39,42,2,0
251cba99-6d87-4ab2-a286-6f70c526e66a,51,-1,109,0,50,-7,59,60,2,0
77714b7f-4797-41cd-b242-5e33c1e01bd0,44,7,79,0,42,0,35,37,2,0
1c61f366-1d6f-4ac8-9fa5-658f98b3467a,37,0,76,0,16,-9,39,61,22,0
87ad5a12-c980-43fa-9ccf-3232f4f3e269,49,0,87,-1,50,8,38,38,0,0
ed5d27ac-5524-45fe-844a-65705aa0a2fc,58,0,86,-4,56,0,29,30,0,0
07cb00b2-e1a9-4d0a-8446-05776fcf8f8a,56,2,95,0,54,13,39,41,2,0
44223b8b-23fa-4db6-abc7-a004e4e35d7d,37,0,77,0,34,8,40,43,2,0
1025e680-2c8e-4f72-8144-1b15716b8933,37,0,95,-2,24,-23,58,72,14,0
cf85a328-8dea-4cf4-ae67-d132cbcfa661,45,0,83,-3,44,-4,38,39,2,0
6cc89ccc-795a-4c45-8828-3ad065e03dcd,41,0,77,0,42,15,36,35,0,0
61646a00-2ae3-4671-89c0-39994ac28af6,37,0,95,-7,12,-8,58,82,24,0
3babc5f1-2065-4a1a-9001-1156c3c8e423,46,0,88,0,46,0,43,42,0,0
4e81b0b0-2eab-4893-b6c4-676c60b327f7,37,0,106,13,26,-2,69,80,12,0
e1161cca-a688-4120-993b-ced7cc9ed13b,38,1,86,0,38,8,49,48,0,0
69a8a734-c987-42dc-b6c7-d604466064ac,55,0,86,0,56,30,31,30,0,0
68ff4396-0de5-4194-a152-14401bd497af,46,1,88,0,46,0,41,41,0,0
f7cba875-d877-4cd2-bac0-0f35ddb677ba,81,-1,85,0,-40,2,4,126,122,1
f5739757-bab3-4838-b3e3-700ee0e2e1ee,37,0,76,0,24,-14,40,53,14,0
9e981d45-be65-438b-91fe-9559ff18a9f5,47,0,90,8,46,0,44,44,0,0
34e65d3f-8e1e-4a12-8742-b8aa20e70564,38,1,76,0,36,-15,38,39,2,0
215e28af-8a93-4a0d-a5bb-4baf84850588,37,0,83,2,8,-2,47,75,28,0
b28944f2-5705-46ef-ab28-0fafe00d76a8,45,-2,82,0,44,-14,37,38,2,0
8f88d3a8-3d25-418c-82ef-22829ce97611,38,1,93,-1,38,0,55,55,0,0
aad02660-1c8f-48ea-965a-f82f31102e3c,43,0,89,0,42,-16,46,48,2,0
8dd74e44-ab03-4e08-b0d6-0b4a9c18e17c,47,1,83,-3,46,0,36,36,0,0
8973cd63-0645-41e2-a2e9-ccdf73c70bc2,85,0,88,0,2,-16,3,86,82,1
c6cb336b-c4ee-47ac-9ccd-cf61f7af62ca,46,0,77,0,46,1,31,30,0,0
93bc26c8-bdd9-4907-af6c-a34e52451e8f,37,0,83,0,16,20,46,67,22,0
c8fd60ab-0012-40b5-96a3-e0402b2ad455,42,0,87,0,42,0,45,46,2,0
a589f3c8-86a7-4b35-ae5f-c3ca10381a38,56,0,79,0,56,12,23,22,0,0
1939e3c6-c7a3-4067-af46-98041576e0c9,47,0,76,-1,46,-2,30,30,0,0
2760ffa6-7e36-4a40-beaa-9246a21a786c,41,4,83,0,42,7,41,41,0,0
f6b67b35-e0e6-452a-8c8c-ffae071eff3e,37,0,78,0,10,-14,41,68,26,0
d405c696-f85a-4436-ba82-183c28b4824b,37,-5,82,0,36,-1,45,46,0,0
744cbcd0-cd20-4196-89c0-9698fb95b4b9,85,0,88,0,0,-23,3,88,86,1
3475449a-9f07-4de4-9170-8b112446aa41,51,-4,81,0,52,0,30,30,0,0
4dfedd33-324d-4cdf-b9b6-5fb997122d09,37,0,79,0,16,18,42,63,22,0
4db8a88b-39f9-4e9c-9517-a435f4105d7f,37,0,76,0,34,27,39,42,2,0
7d6fc440-2813-4449-b266-025d13d2fc20,37,0,80,0,-2,-2,43,83,40,0
8335bee1-9915-4e1b-a9af-eb5c3d2695fd,43,-5,89,0,44,10,46,45,0,0
06e43654-062c-4b72-b8a3-f9411e27ddfd,37,0,78,-5,6,0,41,73,32,0
7ad02817-ecb3-4a05-8f22-c245af14e8e1,38,4,80,0,36,-6,42,44,2,0
68e318e9-33da-4c96-8575-94bf7d8ed136,105,1,108,0,70,0,2,38,36,1
86c01399-c05b-4638-a7f3-d8991dfbef44,37,0,76,1,36,0,40,40,0,0
d36af1e1-a36a-4bc2-99be-e40685ee4b91,49,0,110,-4,46,-2,61,64,2,0
505e8769-507f-422a-8878-18f570cdb7d1,41,2,106,-2,42,7,65,65,0,0
a0cd5e58-a995-41b0-a962-4522ab1f897b,43,-2,108,0,42,-17,64,66,2,0
213bd5fa-4e05-49d5-9d93-d86c55c800cd,45,0,82,3,44,0,37,38,2,0
8b7b43f8-87d4-4fbb-bb2c-00cb78906cef,37,-1,79,1,0,0,42,79,36,0
bcc00096-fe12-4235-a354-07327ed0bf29,37,0,77,0,28,-16,40,48,8,0
d7aab535-4e42-4153-acbc-c3401b736a43,39,0,107,-4,38,0,68,68,0,0
138702f1-e39e-41d0-9ce3-402e53f09cfa,46,0,87,-11,46,-3,41,41,0,0
12c4e2c5-02a6-4952-972c-c2fa7e714c5c,57,1,79,0,56,0,22,22,0,0
66b79366-7d06-4558-9341-210a071a9f41,37,0,76,2,30,-30,40,45,6,0
d76f3056-8b0d-418a-83c4-e20e634d73b7,37,0,83,-7,30,0,46,52,6,0
6551f16d-d65e-4ae8-92bd-c0ed3d62d583,43,1,76,-2,42,-3,33,35,2,0
45097bc7-d44e-4b32-a325-0fecc9323838,49,0,86,2,46,-24,38,40,2,0
f6027335-1df9-4ee4-8c0c-807b3995b854,37,0,106,0,36,17,68,69,2,0
e6148b53-c062-43c4-a5bb-a40ab6a4244f,50,0,81,-1,50,-1,30,32,2,0
58154dca-dc18-41ab-ae47-0f907baac4aa,45,-5,81,0,46,6,35,34,0,0
60fa72d8-17d0-4e53-abe4-040e0ca1ddad,53,0,102,3,54,6,49,48,0,0
8be071b2-7722-4035-abf7-870561ac2e12,37,0,81,0,8,-6,44,73,28,0
e57812e2-7a7e-4f2d-b4d7-7033eed8f60d,37,0,79,-1,36,-1,42,43,0,0
6e9cc6b4-44d7-4517-91e6-fd2a283a42d6,37,0,78,0,16,18,41,63,22,0
559feb4a-c738-4f25-9519-3cf193bfcaea,58,-2,91,0,56,0,33,34,2,0
c4fee63b-4e14-42e9-a5be-745297467113,40,-1,85,0,38,0,45,46,2,0
de2e97c3-422e-43a5-bea6-cfba7e955eab,37,0,76,0,24,9,39,53,14,0
e30caa54-026c-40ad-8628-250de3b08315,43,0,79,-2,42,0,36,37,2,0
a145e39e-1ca5-4bb3-a9bc-c2781b6c0385,47,1,107,0,46,0,59,60,0,0
5624a2d3-bb2e-4b46-84cc-ab9b3304e7d4,44,1,76,0,42,-11,32,34,2,0
7e9c6874-c724-4147-ac7c-d97c502638f4,66,0,109,0,64,-9,43,45,2,0
525c87f5-00e2-4240-b36a-5b0dd9beef0e,37,0,78,0,18,-26,42,60,18,0
9daee9c0-30ef-487a-a93c-4f13316aca5f,51,-1,91,0,50,-24,40,42,2,0
4e82ddc8-cee3-4dde-bb8f-d63821554c5b,37,0,78,0,18,-1,41,60,18,0
44dc758b-500c-4b76-b875-58d6b092d0ad,37,0,83,0,-2,22,46,85,40,0
4325e7b8-a828-4a4f-b9dd-03319e1b20a2,43,-4,76,0,42,-13,33,35,2,0
c2ea0ada-2c7c-4955-8fd8-6fba98ac6039,41,5,86,0,38,-17,45,48,2,0
01968bdf-dc02-48e0-82a0-75c017b71b7e,47,-2,95,-4,46,0,48,48,0,0
d9f17536-4d1e-4b2f-af4b-97105f1368eb,56,0,86,0,54,-6,30,32,2,0
950d1b0b-47ed-4cb6-9a08-4689b0472f5e,44,1,78,-2,44,0,34,34,0,0
c2fdbdd6-c930-4415-abe4-d0cf26ac97b8,46,-3,100,0,46,0,54,53,0,0
4d0b8796-8780-4c41-b095-44132d28540c,49,3,83,0,46,-3,34,37,2,0
6fbba42c-07c0-4cdc-ae94-6acf0b7f8188,50,5,86,-1,50,0,36,37,2,0
777b789d-a4f6-4cc3-ab6a-e140e9953312,55,0,95,0,54,14,40,41,2,0
afd1fa0e-1d39-4ad7-90d7-899d663634ee,41,3,93,0,42,16,52,52,0,0
7816bf07-a52c-459c-b170-3de18d94f0a0,53,0,79,0,54,5,25,24,0,0
107ec2f2-a9b5-4ebc-87aa-7abae87a2671,36,0,75,0,36,0,39,39,0,0
137f7114-7d6f-4425-9996-adfa3a11c604,51,3,81,-7,52,17,30,30,0,0
31b9d398-e3ab-4bca-90bf-5ac1e3fd0322,45,0,85,4,46,24,40,39,0,0
d3c97359-4910-463b-8f97-edafed580117,37,0,95,0,28,1,58,67,8,0
ba105925-ee74-434e-aa4d-6f091117e26b,39,-1,77,7,38,0,38,38,0,0
fcd71f9a-d6be-4825-9fbd-460ab358cdfe,53,3,88,0,52,-6,35,36,2,0
56609a35-8489-4095-b451-7bce7aedbc4d,44,1,86,0,44,3,43,42,0,0
d9e7e3e8-97e2-4a35-920b-5af3423fb7fc,43,0,83,0,42,-23,39,41,2,0
e170393c-d1bb-4096-b6c5-0dd3bbd05f70,64,1532,106,-2,34,-35,42,72,30,1
5bebc17d-d983-4857-b051-dedc09a48d25,38,0,93,0,30,11,55,62,8,0
65aeb36c-e83c-4024-b551-bdda0fd3e8a7,37,0,75,0,36,17,37,39,2,0
9c06512f-096f-409e-9bfb-bb86c7706a41,50,0,81,-2,50,-3,30,32,2,0
064436a5-cf96-43de-a8bc-218cd331b45b,37,0,93,0,10,19,55,82,28,0
cade09d6-8418-43af-8776-7ab91c11f5c3,41,2,83,0,42,29,42,42,0,0
bbde4820-dce9-4469-828f-d72807965455,44,0,81,1,44,11,37,37,0,0
671d7088-b2b9-4431-b399-d720d47481fa,38,0,77,0,38,4,40,39,0,0
ca7bbe93-5883-42f6-af19-2324ddc464f3,57,-5,79,0,56,0,22,22,0,0
2000c510-0de8-4bdd-b1c6-ad267b9c3e95,80,-1,84,1,-20,0,4,105,100,1
1ef9a80a-6de1-4921-8dca-2ff79c0ac193,38,0,106,0,38,8,68,67,0,0
d540e0e2-513b-42b2-911b-7a032c52b2f8,37,0,107,12,28,0,70,78,8,0
2237de9b-77b2-499a-88aa-3829461cd7a2,37,0,103,0,18,-9,66,85,20,0
19636b8f-f84c-4267-83eb-3697402abd0f,37,0,78,0,8,-7,41,70,30,0
0631aef5-6b7a-498a-a263-3c74d9f1cf3e,45,-2,87,-2,44,0,43,43,0,0
